city,area,rooms,bathroom,parking_spaces,floor,animal,furniture,hoa_(BRL),rent_amount_(BRL),property_tax_(BRL),fire_insurance_(BRL),total_(BRL)
3.0,82.0,2.0,1.0,1.0,3.0,0.0,1.0,750.0,1840.0,83.0,24.0,2697.0
4.0,160.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,7000.0,534.0,106.0,7640.0
4.0,270.0,5.0,4.0,4.0,31.0,1.0,1.0,3500.0,7000.0,1684.0,89.0,12270.0
4.0,370.0,7.0,6.0,8.0,0.0,0.0,1.0,0.0,10000.0,1875.0,151.0,12030.0
4.0,470.0,4.0,6.0,2.0,32.0,0.0,1.0,3000.0,7200.0,1000.0,109.0,11310.0
4.0,200.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1600.0,264.0,25.0,1889.0
4.0,62.0,2.0,2.0,0.0,31.0,1.0,1.0,645.0,1400.0,92.0,18.0,2155.0
4.0,64.0,2.0,2.0,1.0,27.0,0.0,1.0,690.0,2500.0,5.0,32.0,3227.0
4.0,58.0,2.0,1.0,1.0,12.0,0.0,1.0,170.0,1100.0,0.0,14.0,1284.0
2.0,75.0,2.0,2.0,0.0,34.0,1.0,1.0,436.0,1350.0,50.0,20.0,1856.0
4.0,200.0,2.0,2.0,2.0,3.0,0.0,0.0,2900.0,11000.0,560.0,140.0,14600.0
4.0,36.0,1.0,1.0,1.0,3.0,0.0,1.0,380.0,1600.0,60.0,21.0,2061.0
2.0,120.0,2.0,2.0,1.0,33.0,0.0,1.0,850.0,1700.0,134.0,25.0,2709.0
2.0,62.0,2.0,2.0,2.0,23.0,0.0,1.0,540.0,1600.0,9.0,24.0,2173.0
4.0,490.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,4450.0,1200.0,67.0,5717.0
0.0,67.0,2.0,2.0,2.0,32.0,1.0,1.0,831.0,3170.0,34.0,43.0,4078.0
4.0,161.0,3.0,3.0,3.0,33.0,0.0,1.0,1762.0,2500.0,741.0,32.0,5035.0
4.0,176.0,4.0,2.0,3.0,0.0,0.0,1.0,1225.0,5000.0,0.0,76.0,6301.0
4.0,178.0,4.0,4.0,4.0,8.0,0.0,1.0,2200.0,4500.0,688.0,58.0,7446.0
2.0,88.0,3.0,2.0,0.0,12.0,0.0,1.0,520.0,1658.0,31.0,25.0,2234.0
2.0,470.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,3700.0,346.0,66.0,4112.0
4.0,257.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,7000.0,1200.0,106.0,8306.0
4.0,70.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,3500.0,270.0,53.0,3823.0
0.0,50.0,2.0,1.0,1.0,27.0,0.0,1.0,145.0,700.0,62.0,10.0,917.0
0.0,89.0,3.0,2.0,1.0,12.0,0.0,1.0,330.0,1300.0,138.0,18.0,1786.0
4.0,73.0,2.0,1.0,1.0,27.0,0.0,1.0,680.0,1300.0,21.0,17.0,2018.0
4.0,95.0,3.0,2.0,2.0,6.0,0.0,0.0,1000.0,4500.0,325.0,58.0,5883.0
3.0,54.0,2.0,1.0,1.0,34.0,0.0,1.0,560.0,1600.0,0.0,21.0,2181.0
0.0,150.0,4.0,1.0,3.0,27.0,0.0,0.0,1600.0,4350.0,542.0,58.0,6550.0
3.0,139.0,2.0,3.0,1.0,29.0,0.0,1.0,720.0,5966.0,387.0,77.0,7150.0
2.0,45.0,1.0,1.0,0.0,27.0,0.0,0.0,200.0,1700.0,55.0,25.0,1980.0
4.0,255.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,3400.0,375.0,52.0,3827.0
4.0,100.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2150.0,267.0,33.0,2450.0
4.0,120.0,3.0,3.0,1.0,27.0,0.0,1.0,1015.0,2870.0,0.0,37.0,3922.0
1.0,200.0,4.0,5.0,2.0,0.0,1.0,1.0,1000.0,8000.0,84.0,121.0,9205.0
4.0,72.0,2.0,1.0,1.0,29.0,0.0,1.0,899.0,1280.0,6.0,17.0,2202.0
2.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1100.0,13.0,20.0,1133.0
4.0,158.0,3.0,4.0,3.0,29.0,1.0,0.0,1950.0,12000.0,738.0,153.0,14840.0
4.0,22.0,1.0,1.0,0.0,19.0,0.0,1.0,384.0,2100.0,40.0,27.0,2551.0
4.0,105.0,3.0,2.0,1.0,12.0,0.0,1.0,1937.0,2380.0,374.0,31.0,4722.0
4.0,50.0,2.0,1.0,1.0,29.0,0.0,1.0,420.0,1500.0,3.0,20.0,1943.0
0.0,65.0,2.0,2.0,0.0,23.0,0.0,1.0,210.0,1200.0,19.0,16.0,1445.0
4.0,108.0,3.0,2.0,2.0,12.0,0.0,1.0,980.0,2000.0,195.0,26.0,3201.0
1.0,50.0,1.0,1.0,0.0,12.0,0.0,1.0,450.0,1080.0,15.0,14.0,1559.0
4.0,198.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,4200.0,250.0,64.0,4514.0
1.0,74.0,3.0,2.0,1.0,2.0,0.0,1.0,700.0,1800.0,120.0,23.0,2643.0
3.0,71.0,2.0,2.0,1.0,5.0,1.0,0.0,2438.0,5500.0,246.0,71.0,8255.0
2.0,52.0,2.0,1.0,1.0,29.0,0.0,1.0,400.0,1100.0,42.0,17.0,1559.0
0.0,355.0,3.0,4.0,8.0,33.0,0.0,1.0,2700.0,6000.0,1106.0,80.0,9886.0
2.0,162.0,3.0,1.0,0.0,1.0,0.0,1.0,440.0,1300.0,67.0,19.0,1826.0
4.0,90.0,1.0,1.0,0.0,3.0,1.0,1.0,300.0,2000.0,0.0,26.0,2326.0
2.0,62.0,2.0,1.0,1.0,32.0,1.0,1.0,485.0,1377.0,54.0,21.0,1937.0
4.0,130.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3000.0,0.0,46.0,3046.0
4.0,78.0,1.0,1.0,0.0,12.0,0.0,1.0,420.0,2522.0,25.0,32.0,2999.0
4.0,276.0,4.0,5.0,4.0,0.0,0.0,1.0,0.0,4900.0,183.0,74.0,5157.0
4.0,50.0,2.0,1.0,1.0,12.0,0.0,1.0,380.0,1500.0,88.0,20.0,1988.0
2.0,35.0,1.0,1.0,0.0,12.0,0.0,0.0,350.0,1500.0,50.0,22.0,1922.0
0.0,161.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,3500.0,435.0,58.0,3993.0
4.0,30.0,1.0,1.0,0.0,23.0,1.0,1.0,340.0,920.0,0.0,12.0,1272.0
4.0,251.0,4.0,4.0,3.0,2.0,0.0,1.0,2700.0,4200.0,1250.0,54.0,8204.0
4.0,77.0,2.0,1.0,1.0,1.0,0.0,0.0,1300.0,2600.0,100.0,33.0,4033.0
4.0,112.0,3.0,3.0,2.0,33.0,1.0,1.0,1222.0,3250.0,486.0,42.0,5000.0
1.0,273.0,4.0,2.0,2.0,27.0,0.0,0.0,2100.0,2470.0,366.0,32.0,4968.0
3.0,55.0,1.0,1.0,1.0,33.0,0.0,1.0,400.0,1100.0,9.0,15.0,1524.0
1.0,80.0,3.0,2.0,2.0,6.0,1.0,1.0,704.0,1800.0,83.0,23.0,2610.0
4.0,400.0,4.0,5.0,3.0,0.0,0.0,1.0,0.0,15000.0,1750.0,226.0,16980.0
3.0,110.0,3.0,2.0,1.0,34.0,0.0,1.0,1100.0,2500.0,100.0,33.0,3733.0
4.0,262.0,4.0,5.0,4.0,9.0,0.0,1.0,2500.0,2250.0,1350.0,29.0,6129.0
3.0,38.0,1.0,1.0,0.0,4.0,1.0,1.0,600.0,1700.0,82.0,22.0,2404.0
4.0,140.0,2.0,2.0,1.0,23.0,1.0,1.0,2000.0,12500.0,279.0,159.0,14940.0
4.0,110.0,6.0,5.0,7.0,0.0,0.0,1.0,0.0,9810.0,1000.0,148.0,10960.0
2.0,46.0,1.0,1.0,1.0,23.0,0.0,1.0,280.0,1099.0,55.0,17.0,1451.0
2.0,55.0,2.0,1.0,0.0,27.0,0.0,1.0,390.0,1500.0,42.0,22.0,1954.0
3.0,70.0,2.0,1.0,1.0,29.0,1.0,1.0,470.0,1710.0,100.0,23.0,2303.0
4.0,60.0,2.0,2.0,1.0,1.0,0.0,1.0,600.0,1860.0,0.0,24.0,2484.0
4.0,87.0,3.0,2.0,2.0,29.0,1.0,1.0,750.0,4000.0,250.0,51.0,5051.0
2.0,400.0,3.0,4.0,4.0,0.0,0.0,0.0,3000.0,12000.0,1100.0,214.0,16310.0
2.0,64.0,2.0,2.0,0.0,32.0,1.0,1.0,550.0,1350.0,52.0,20.0,1972.0
3.0,85.0,2.0,2.0,1.0,4.0,0.0,0.0,3499.0,9000.0,769.0,116.0,13380.0
2.0,140.0,3.0,4.0,2.0,4.0,0.0,1.0,1990.0,3490.0,292.0,51.0,5823.0
4.0,288.0,4.0,5.0,4.0,33.0,0.0,1.0,3635.0,5025.0,1155.0,64.0,9879.0
4.0,64.0,3.0,1.0,1.0,12.0,0.0,1.0,470.0,1200.0,110.0,16.0,1796.0
4.0,62.0,2.0,2.0,1.0,1.0,1.0,0.0,684.0,5050.0,227.0,64.0,6025.0
3.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,700.0,0.0,10.0,710.0
4.0,200.0,4.0,3.0,2.0,33.0,0.0,1.0,2744.0,4100.0,1615.0,52.0,8511.0
0.0,450.0,4.0,3.0,4.0,33.0,0.0,0.0,2000.0,12750.0,717.0,170.0,15640.0
4.0,72.0,3.0,2.0,1.0,3.0,0.0,1.0,800.0,3010.0,0.0,39.0,3849.0
3.0,75.0,2.0,1.0,1.0,31.0,0.0,1.0,970.0,1750.0,42.0,23.0,2785.0
4.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,550.0,30.0,9.0,589.0
4.0,77.0,2.0,2.0,1.0,31.0,0.0,1.0,900.0,3000.0,80.0,39.0,4019.0
4.0,57.0,1.0,1.0,0.0,29.0,0.0,0.0,300.0,6000.0,17.0,77.0,6394.0
4.0,103.0,3.0,3.0,0.0,31.0,0.0,1.0,1530.0,6000.0,320.0,77.0,7927.0
4.0,180.0,3.0,2.0,1.0,33.0,0.0,0.0,2000.0,12000.0,334.0,153.0,14490.0
2.0,80.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,833.0,4.0,13.0,850.0
4.0,25.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,4000.0,0.0,51.0,4051.0
1.0,248.0,3.0,4.0,4.0,12.0,0.0,1.0,2648.0,8000.0,667.0,102.0,11420.0
0.0,360.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,8000.0,752.0,132.0,8884.0
4.0,62.0,1.0,1.0,0.0,27.0,0.0,0.0,670.0,2300.0,0.0,30.0,3000.0
4.0,85.0,2.0,1.0,0.0,12.0,0.0,1.0,259.0,1800.0,0.0,23.0,2082.0
2.0,187.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,2805.0,98.0,50.0,2953.0
4.0,58.0,2.0,3.0,2.0,0.0,1.0,1.0,50.0,2000.0,0.0,31.0,2081.0
0.0,93.0,2.0,1.0,0.0,4.0,1.0,1.0,475.0,1600.0,70.0,22.0,2167.0
4.0,28.0,1.0,1.0,0.0,29.0,0.0,1.0,450.0,1999.0,42.0,26.0,2517.0
1.0,120.0,3.0,2.0,5.0,0.0,0.0,1.0,0.0,1700.0,75.0,26.0,1801.0
3.0,70.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1200.0,0.0,19.0,1219.0
4.0,162.0,2.0,3.0,3.0,23.0,1.0,0.0,2200.0,15000.0,959.0,191.0,18350.0
4.0,210.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,4700.0,0.0,71.0,4771.0
0.0,300.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2500.0,224.0,41.0,2765.0
4.0,40.0,1.0,1.0,1.0,4.0,0.0,1.0,651.0,1900.0,30.0,25.0,2606.0
4.0,270.0,3.0,4.0,4.0,27.0,0.0,0.0,3200.0,4800.0,928.0,61.0,8989.0
4.0,65.0,2.0,1.0,1.0,33.0,0.0,0.0,1082.0,3820.0,134.0,49.0,5085.0
2.0,83.0,2.0,2.0,1.0,29.0,0.0,1.0,450.0,1400.0,67.0,21.0,1938.0
4.0,340.0,4.0,5.0,5.0,34.0,0.0,1.0,4800.0,7500.0,1917.0,96.0,14310.0
0.0,28.0,1.0,1.0,1.0,31.0,1.0,0.0,720.0,890.0,65.0,12.0,1687.0
4.0,70.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,930.0,60.0,14.0,1004.0
0.0,300.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,4000.0,184.0,66.0,4250.0
4.0,423.0,4.0,5.0,7.0,21.0,0.0,1.0,5785.0,14000.0,2647.0,178.0,22610.0
4.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,850.0,35.0,11.0,896.0
2.0,38.0,1.0,1.0,0.0,23.0,0.0,1.0,300.0,1300.0,53.0,19.0,1672.0
0.0,210.0,4.0,4.0,4.0,23.0,0.0,1.0,2680.0,7000.0,146.0,94.0,9920.0
4.0,380.0,4.0,5.0,5.0,12.0,0.0,1.0,6500.0,3400.0,1125.0,44.0,11070.0
3.0,289.0,3.0,2.0,1.0,31.0,0.0,1.0,3000.0,5000.0,667.0,65.0,8732.0
4.0,28.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1300.0,0.0,17.0,1317.0
1.0,83.0,2.0,3.0,1.0,32.0,0.0,1.0,1100.0,1500.0,42.0,20.0,2662.0
4.0,120.0,4.0,3.0,3.0,33.0,0.0,1.0,1680.0,3430.0,622.0,44.0,5776.0
2.0,60.0,2.0,2.0,1.0,31.0,0.0,1.0,606.0,1080.0,88.0,16.0,1790.0
4.0,100.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1100.0,125.0,17.0,1242.0
4.0,108.0,4.0,3.0,2.0,27.0,0.0,1.0,1134.0,6500.0,609.0,83.0,8326.0
4.0,345.0,2.0,3.0,2.0,27.0,1.0,1.0,3655.0,12000.0,783.0,153.0,16590.0
4.0,210.0,3.0,4.0,4.0,5.0,0.0,0.0,1475.0,10000.0,650.0,127.0,12250.0
3.0,80.0,2.0,1.0,0.0,23.0,0.0,0.0,600.0,5300.0,34.0,69.0,6003.0
4.0,270.0,4.0,4.0,4.0,27.0,0.0,1.0,3900.0,2900.0,0.0,37.0,6837.0
2.0,60.0,2.0,1.0,0.0,23.0,0.0,1.0,290.0,770.0,45.0,12.0,1117.0
3.0,64.0,2.0,1.0,1.0,1.0,0.0,1.0,810.0,2900.0,172.0,38.0,3920.0
3.0,90.0,2.0,2.0,0.0,27.0,1.0,0.0,857.0,4800.0,208.0,62.0,5927.0
4.0,157.0,3.0,3.0,1.0,29.0,0.0,1.0,1325.0,4500.0,347.0,58.0,6230.0
1.0,100.0,3.0,2.0,1.0,23.0,0.0,1.0,690.0,1300.0,76.0,17.0,2083.0
1.0,86.0,3.0,2.0,2.0,23.0,0.0,1.0,420.0,2340.0,81.0,30.0,2871.0
4.0,56.0,2.0,1.0,1.0,5.0,1.0,1.0,390.0,1800.0,9.0,23.0,2222.0
3.0,40.0,1.0,1.0,0.0,32.0,1.0,0.0,735.0,2900.0,137.0,38.0,3810.0
4.0,188.0,3.0,4.0,1.0,33.0,0.0,1.0,2100.0,10000.0,562.0,127.0,12790.0
1.0,44.0,2.0,1.0,1.0,27.0,0.0,0.0,310.0,1800.0,34.0,23.0,2167.0
3.0,300.0,3.0,2.0,0.0,29.0,0.0,1.0,3000.0,2970.0,709.0,39.0,6718.0
3.0,101.0,3.0,3.0,2.0,27.0,0.0,1.0,2163.0,5000.0,377.0,65.0,7605.0
0.0,130.0,3.0,1.0,1.0,12.0,0.0,1.0,0.0,2000.0,293.0,27.0,2320.0
4.0,120.0,4.0,3.0,3.0,8.0,0.0,1.0,1420.0,6160.0,390.0,79.0,8049.0
4.0,200.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,2900.0,1100.0,44.0,4044.0
4.0,140.0,3.0,4.0,2.0,17.0,0.0,1.0,1583.0,8500.0,456.0,108.0,10650.0
3.0,100.0,3.0,1.0,0.0,4.0,0.0,1.0,1367.0,3399.0,217.0,44.0,5027.0
4.0,260.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,5500.0,600.0,83.0,6183.0
4.0,77.0,2.0,2.0,2.0,10.0,0.0,1.0,547.0,3000.0,203.0,39.0,3789.0
1.0,45.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,770.0,34.0,10.0,814.0
2.0,50.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1000.0,25.0,18.0,1043.0
1.0,44.0,2.0,1.0,2.0,0.0,0.0,1.0,342.0,908.0,24.0,12.0,1286.0
2.0,84.0,1.0,2.0,0.0,0.0,0.0,0.0,300.0,2200.0,0.0,33.0,2533.0
0.0,53.0,3.0,1.0,0.0,27.0,0.0,1.0,230.0,1000.0,68.0,14.0,1312.0
4.0,200.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,3250.0,292.0,49.0,3591.0
1.0,75.0,3.0,2.0,1.0,12.0,0.0,1.0,280.0,900.0,0.0,12.0,1192.0
2.0,120.0,2.0,2.0,1.0,23.0,0.0,0.0,360.0,2525.0,75.0,37.0,2997.0
0.0,70.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1030.0,0.0,17.0,1047.0
1.0,100.0,3.0,2.0,0.0,12.0,1.0,1.0,815.0,808.0,81.0,11.0,1715.0
2.0,73.0,2.0,2.0,1.0,31.0,0.0,0.0,450.0,2450.0,94.0,36.0,3030.0
3.0,70.0,2.0,1.0,1.0,29.0,1.0,1.0,600.0,3000.0,167.0,39.0,3806.0
4.0,110.0,2.0,4.0,2.0,12.0,0.0,0.0,2100.0,6375.0,500.0,81.0,9056.0
4.0,200.0,3.0,2.0,2.0,33.0,0.0,1.0,1626.0,3000.0,0.0,39.0,4665.0
4.0,75.0,2.0,2.0,2.0,31.0,0.0,1.0,700.0,1198.0,227.0,16.0,2141.0
4.0,96.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3450.0,23.0,52.0,3525.0
3.0,270.0,3.0,2.0,1.0,31.0,1.0,1.0,2000.0,4000.0,1000.0,52.0,7052.0
4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2720.0,138.0,41.0,2899.0
0.0,195.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,3400.0,236.0,56.0,3692.0
3.0,102.0,3.0,2.0,0.0,4.0,1.0,1.0,900.0,3100.0,380.0,40.0,4420.0
4.0,310.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,5500.0,521.0,83.0,6104.0
4.0,63.0,2.0,2.0,1.0,8.0,0.0,1.0,690.0,1850.0,103.0,24.0,2667.0
4.0,131.0,3.0,2.0,2.0,31.0,1.0,0.0,1400.0,3000.0,534.0,39.0,4973.0
4.0,37.0,1.0,1.0,1.0,18.0,1.0,0.0,440.0,2850.0,152.0,37.0,3479.0
4.0,145.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3000.0,128.0,46.0,3174.0
4.0,135.0,3.0,3.0,1.0,2.0,0.0,0.0,1600.0,4300.0,250.0,55.0,6205.0
2.0,67.0,3.0,2.0,1.0,1.0,0.0,1.0,406.0,1399.0,56.0,21.0,1882.0
4.0,25.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1049.0,31.0,14.0,1094.0
0.0,300.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,6200.0,343.0,102.0,6645.0
4.0,190.0,3.0,2.0,2.0,34.0,0.0,1.0,1700.0,5700.0,492.0,73.0,7965.0
4.0,105.0,3.0,2.0,2.0,12.0,0.0,1.0,1320.0,7300.0,275.0,93.0,8988.0
4.0,48.0,1.0,1.0,2.0,29.0,1.0,0.0,1313.0,4500.0,248.0,58.0,6119.0
2.0,170.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1300.0,50.0,24.0,1374.0
4.0,75.0,3.0,2.0,1.0,3.0,1.0,1.0,980.0,2000.0,109.0,26.0,3115.0
4.0,520.0,3.0,4.0,8.0,0.0,1.0,1.0,0.0,10000.0,1008.0,151.0,11160.0
3.0,37.0,1.0,1.0,0.0,32.0,0.0,1.0,600.0,1840.0,247.0,24.0,2711.0
4.0,305.0,3.0,6.0,3.0,33.0,0.0,0.0,2980.0,10000.0,1834.0,127.0,14940.0
3.0,80.0,2.0,2.0,1.0,12.0,0.0,1.0,1100.0,3776.0,167.0,49.0,5092.0
1.0,69.0,2.0,2.0,1.0,6.0,0.0,1.0,325.0,1800.0,130.0,23.0,2278.0
4.0,36.0,1.0,1.0,1.0,5.0,0.0,1.0,250.0,1850.0,0.0,24.0,2124.0
4.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,568.0,2150.0,0.0,28.0,2746.0
2.0,110.0,1.0,2.0,1.0,27.0,0.0,1.0,540.0,2040.0,179.0,30.0,2789.0
2.0,88.0,2.0,1.0,0.0,1.0,0.0,0.0,270.0,1300.0,27.0,19.0,1616.0
4.0,500.0,5.0,7.0,7.0,0.0,0.0,1.0,0.0,11500.0,5500.0,173.0,17170.0
4.0,122.0,3.0,2.0,1.0,9.0,0.0,1.0,970.0,3860.0,113.0,49.0,4992.0
0.0,85.0,2.0,1.0,1.0,23.0,0.0,1.0,250.0,1250.0,88.0,17.0,1605.0
4.0,36.0,1.0,1.0,0.0,2.0,0.0,0.0,345.0,1600.0,30.0,21.0,1996.0
0.0,80.0,3.0,2.0,1.0,12.0,0.0,1.0,720.0,1900.0,195.0,26.0,2841.0
4.0,114.0,3.0,3.0,0.0,32.0,1.0,1.0,1480.0,2289.0,542.0,29.0,4340.0
0.0,150.0,3.0,2.0,2.0,1.0,0.0,1.0,808.0,1600.0,240.0,22.0,2670.0
4.0,70.0,2.0,1.0,0.0,31.0,0.0,1.0,480.0,1800.0,0.0,23.0,2303.0
4.0,370.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,7900.0,1000.0,119.0,9019.0
1.0,47.0,1.0,1.0,1.0,10.0,0.0,0.0,582.0,2700.0,135.0,35.0,3452.0
4.0,70.0,3.0,2.0,2.0,5.0,1.0,1.0,700.0,2910.0,84.0,37.0,3731.0
4.0,70.0,2.0,2.0,2.0,8.0,0.0,1.0,1400.0,3300.0,84.0,42.0,4826.0
4.0,50.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1740.0,84.0,27.0,1851.0
3.0,37.0,1.0,1.0,0.0,1.0,0.0,1.0,1100.0,1900.0,250.0,25.0,3275.0
4.0,136.0,3.0,2.0,2.0,12.0,0.0,1.0,1546.0,2800.0,252.0,36.0,4634.0
3.0,60.0,2.0,1.0,0.0,31.0,1.0,0.0,498.0,2000.0,185.0,26.0,2709.0
4.0,65.0,2.0,2.0,1.0,27.0,0.0,1.0,600.0,1540.0,290.0,20.0,2450.0
0.0,450.0,7.0,5.0,3.0,0.0,1.0,1.0,0.0,7880.0,292.0,130.0,8302.0
4.0,180.0,3.0,4.0,3.0,4.0,0.0,0.0,1600.0,3400.0,250.0,44.0,5294.0
4.0,130.0,3.0,3.0,2.0,23.0,0.0,1.0,1140.0,4000.0,292.0,51.0,5483.0
4.0,200.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,2300.0,176.0,35.0,2511.0
4.0,180.0,2.0,3.0,2.0,5.0,0.0,1.0,0.0,12500.0,0.0,159.0,12660.0
0.0,55.0,2.0,2.0,1.0,31.0,1.0,1.0,380.0,1700.0,75.0,23.0,2178.0
4.0,79.0,2.0,1.0,2.0,33.0,0.0,1.0,705.0,6250.0,0.0,80.0,7035.0
4.0,47.0,1.0,1.0,1.0,23.0,0.0,0.0,907.0,9200.0,313.0,117.0,10540.0
4.0,65.0,2.0,1.0,1.0,23.0,0.0,1.0,1300.0,2550.0,109.0,33.0,3992.0
1.0,292.0,4.0,4.0,3.0,5.0,0.0,1.0,1650.0,3750.0,424.0,48.0,5872.0
0.0,181.0,4.0,2.0,2.0,1.0,0.0,0.0,1530.0,4000.0,434.0,54.0,6018.0
4.0,327.0,5.0,4.0,5.0,0.0,0.0,1.0,0.0,11000.0,2000.0,166.0,13170.0
4.0,300.0,2.0,3.0,2.0,33.0,1.0,0.0,3000.0,5120.0,500.0,65.0,8685.0
4.0,366.0,4.0,5.0,5.0,33.0,0.0,0.0,4000.0,15000.0,1834.0,191.0,21030.0
3.0,115.0,3.0,3.0,1.0,32.0,0.0,1.0,1254.0,3150.0,179.0,41.0,4624.0
0.0,216.0,4.0,5.0,5.0,4.0,0.0,1.0,600.0,7500.0,0.0,100.0,8200.0
4.0,70.0,2.0,1.0,1.0,23.0,1.0,1.0,710.0,820.0,45.0,11.0,1586.0
4.0,170.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,5000.0,242.0,76.0,5318.0
4.0,65.0,3.0,2.0,2.0,23.0,0.0,1.0,245.0,3000.0,1.0,39.0,3285.0
4.0,88.0,3.0,3.0,2.0,29.0,0.0,1.0,700.0,2900.0,190.0,37.0,3827.0
4.0,54.0,1.0,1.0,0.0,33.0,0.0,1.0,350.0,1870.0,3.0,24.0,2247.0
4.0,95.0,1.0,2.0,2.0,7.0,0.0,1.0,1859.0,8000.0,566.0,102.0,10530.0
4.0,800.0,4.0,5.0,4.0,34.0,0.0,1.0,6000.0,15000.0,3334.0,191.0,24530.0
4.0,75.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1450.0,0.0,22.0,1472.0
3.0,38.0,1.0,1.0,0.0,2.0,0.0,0.0,640.0,1940.0,65.0,25.0,2670.0
4.0,178.0,2.0,4.0,3.0,12.0,0.0,1.0,2580.0,6000.0,70.0,77.0,8727.0
4.0,310.0,2.0,6.0,3.0,3.0,1.0,1.0,2300.0,6000.0,764.0,77.0,9141.0
4.0,66.0,1.0,1.0,1.0,1.0,0.0,0.0,550.0,2600.0,50.0,33.0,3233.0
3.0,90.0,3.0,2.0,0.0,27.0,0.0,1.0,921.0,2550.0,142.0,33.0,3646.0
4.0,180.0,3.0,3.0,2.0,3.0,0.0,0.0,3100.0,4250.0,625.0,54.0,8029.0
3.0,40.0,1.0,1.0,0.0,12.0,0.0,1.0,480.0,1100.0,20.0,15.0,1615.0
4.0,150.0,3.0,2.0,1.0,29.0,0.0,1.0,1300.0,5500.0,221.0,70.0,7091.0
4.0,37.0,1.0,1.0,0.0,4.0,1.0,1.0,346.0,2900.0,69.0,37.0,3352.0
4.0,71.0,2.0,2.0,1.0,23.0,0.0,1.0,730.0,2800.0,234.0,36.0,3800.0
4.0,130.0,3.0,2.0,2.0,29.0,0.0,1.0,1400.0,5000.0,584.0,64.0,7048.0
3.0,75.0,2.0,2.0,1.0,1.0,0.0,1.0,990.0,2700.0,145.0,35.0,3870.0
4.0,45.0,1.0,1.0,1.0,12.0,0.0,0.0,1000.0,1760.0,167.0,23.0,2950.0
1.0,260.0,4.0,3.0,4.0,0.0,0.0,0.0,600.0,5830.0,596.0,88.0,7114.0
4.0,50.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,750.0,0.0,12.0,762.0
4.0,63.0,2.0,2.0,1.0,1.0,1.0,1.0,360.0,1600.0,66.0,21.0,2047.0
4.0,99.0,2.0,1.0,1.0,31.0,1.0,1.0,1300.0,4300.0,125.0,55.0,5780.0
4.0,170.0,4.0,4.0,3.0,34.0,0.0,1.0,1990.0,8250.0,594.0,105.0,10940.0
0.0,67.0,2.0,2.0,1.0,23.0,0.0,0.0,400.0,1612.0,59.0,22.0,2093.0
4.0,126.0,2.0,2.0,2.0,33.0,0.0,1.0,1000.0,2300.0,263.0,30.0,3593.0
3.0,70.0,2.0,2.0,2.0,23.0,0.0,1.0,900.0,1700.0,265.0,22.0,2887.0
