climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa,Goal
226.0,-33.0,0.11,0.04,0.9,-8.0,-2.0,-0.007,-0.4,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.01899999938905239
156.0,-29.0,-0.07,0.12,0.9,-8.0,-14.0,-0.018,-0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.01600000075995922
216.0,-23.0,-0.35,-0.07,0.3,-9.0,9.0,-0.009,0.2,-0.0006,-0.0007,-0.0007,-0.0007,1e-04,0.0,0.0,0.0,-0.0007,0.017000000923871994
234.0,-22.0,-0.37,-0.07,0.3,-9.0,9.0,-0.008,0.3,-0.0005,-0.0006,-0.0006,-0.0007,1e-04,0.0,1e-04,0.0,-0.0007,0.01600000075995922
441.0,-10.0,-0.12,-0.06,-0.4,-9.0,8.0,0.012,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
362.0,6.0,0.11,0.11,-0.4,-9.0,-10.0,0.01,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-197.0,13.0,0.09,0.15,0.3,-9.0,-14.0,-0.003,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
-299.0,6.0,0.03,0.06,0.4,-9.0,1.0,-0.005,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
50.0,-14.0,-0.18,-0.02,-0.4,-9.0,5.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
81.0,-11.0,-0.15,0.03,-0.7,-10.0,0.0,0.003,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
16.0,-9.0,-0.02,0.08,-0.9,-10.0,-5.0,0.008,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
33.0,-9.0,0.24,0.02,-0.4,-9.0,1.0,0.005,-0.1,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,-1e-04,0.0,-0.0005,0.01899999938905239
-43.0,-8.0,0.19,0.08,0.0,-9.0,-9.0,-0.005,0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
52.0,-10.0,0.06,-0.02,0.4,-9.0,5.0,-0.005,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01899999938905239
70.0,-9.0,0.05,-0.04,0.4,-9.0,5.0,-0.002,0.1,-0.0005,-0.0006,-0.0006,-0.0005,1e-04,0.0,-1e-04,0.0,-0.0005,0.017999999225139618
4.0,-8.0,0.13,0.08,0.6,-8.0,-5.0,0.005,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
-112.0,-9.0,0.03,0.11,0.8,-8.0,-11.0,-0.014,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
-38.0,-14.0,-0.29,-0.07,0.5,-9.0,8.0,-0.013,0.5,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017000000923871994
13.0,-14.0,-0.35,0.01,0.3,-9.0,8.0,-0.006,-0.6,-0.0005,-0.0005,-0.0005,-0.0007,1e-04,0.0,1e-04,0.0,-0.0007,0.01600000075995922
219.0,-9.0,-0.08,-0.06,-0.4,-9.0,9.0,0.012,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
293.0,-2.0,0.11,-0.01,-0.4,-9.0,2.0,0.01,0.6,-0.0004,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.017999999225139618
300.0,7.0,0.14,0.03,-0.1,-9.0,-2.0,-0.002,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019999999552965164
-283.0,12.0,0.03,0.15,0.4,-9.0,-15.0,-0.004,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
58.0,-16.0,-0.06,-0.03,0.2,-9.0,5.0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-107.0,-17.0,0.02,0.04,0.2,-9.0,-2.0,-0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
180.0,-15.0,0.0,-0.03,0.2,-9.0,5.0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-162.0,2.0,0.02,0.04,0.1,-9.0,-2.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
26.0,-6.0,0.02,-0.02,0.1,-9.0,5.0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-116.0,-12.0,-0.04,0.04,-0.1,-9.0,-2.0,0.0,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
212.0,-7.0,0.02,-0.02,-0.2,-9.0,5.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-141.0,14.0,-0.02,0.05,-0.2,-9.0,-3.0,0.0,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-36.0,8.0,0.01,-0.02,-0.2,-9.0,4.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-120.0,1.0,0.01,0.05,0.0,-9.0,-3.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-9.0,-4.0,0.02,-0.02,0.1,-9.0,4.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-105.0,-8.0,-0.02,0.05,0.1,-9.0,-3.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
38.0,-12.0,-0.01,-0.02,0.1,-9.0,4.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-29.0,-10.0,-0.02,0.05,0.0,-9.0,-3.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
135.0,-7.0,0.01,-0.02,-0.1,-9.0,4.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
-202.0,-7.0,-0.03,0.11,-0.1,-9.0,-9.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
-289.0,-17.0,-0.02,0.04,-0.2,-9.0,-3.0,0.0,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
215.0,-28.0,0.03,-0.02,0.2,-9.0,4.0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-148.0,-14.0,-0.04,0.05,-0.3,-9.0,-3.0,0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
87.0,-20.0,-0.1,0.01,-0.8,-10.0,3.0,0.0,0.0,-0.0005,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
-57.0,-16.0,0.25,0.04,-0.3,-9.0,-2.0,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
78.0,-16.0,0.34,0.0,0.9,-8.0,4.0,-0.005,-0.4,-0.0007,-0.0006,-0.0006,-0.0005,-0.0002,0.0,-1e-04,0.0,-0.0005,0.017999999225139618
-113.0,-16.0,-0.19,0.06,1.3,-8.0,-6.0,-0.011,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
212.0,-13.0,-0.02,-0.02,-0.3,-9.0,4.0,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-237.0,-2.0,-0.2,0.04,0.2,-9.0,-3.0,0.003,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
144.0,-10.0,0.19,-0.02,0.7,-8.0,4.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-119.0,-5.0,-0.13,0.06,1.0,-8.0,-5.0,-0.004,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-140.0,-7.0,-0.15,-0.02,0.9,-8.0,-4.0,-0.006,0.5,-0.0007,-0.0007,-0.0007,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,0.01600000075995922
21.0,-10.0,-0.41,-0.04,0.0,-9.0,7.0,-0.007,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
78.0,-8.0,-0.52,0.03,-1.2,-10.0,1.0,-0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017999999225139618
71.0,-7.0,-0.54,0.12,-1.7,-11.0,-6.0,-0.002,-1.5,-0.0006,-0.0007,-0.0007,-0.0007,1e-04,0.0,0.0,0.0,-0.0007,0.017000000923871994
108.0,-3.0,0.12,0.02,-2.5,-11.0,3.0,0.025,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0.01899999938905239
113.0,-1.0,0.34,0.25,-2.2,-11.0,-10.0,0.017,-3.8,-0.0004,-0.0004,-0.0004,-0.0004,-1e-04,0.0,0.0,0.0,-0.0004,0.020999999716877937
-357.0,-5.0,0.47,0.24,-1.2,-10.0,-23.0,-0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017999999225139618
-565.0,-21.0,0.42,0.1,-0.4,-9.0,-3.0,-0.005,-1.4,-0.0008,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006,0.017000000923871994
-573.0,-23.0,0.4,0.11,-0.3,-9.0,-5.0,-0.012,-1.2,-0.0008,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,0.017999999225139618
-585.0,-24.0,0.37,0.11,-0.2,-9.0,-7.0,-0.016,-0.9,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008,0.01600000075995922
-606.0,-32.0,0.21,-0.14,0.1,-9.0,4.0,-0.021,2.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.014000000432133675
-189.0,-48.0,-0.13,-0.18,0.2,-9.0,21.0,-0.014,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.013000000268220901
358.0,-45.0,-0.14,-0.21,-0.2,-9.0,26.0,0.003,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
550.0,-39.0,-0.11,0.15,-0.3,-9.0,16.0,0.002,-5.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
450.0,-7.0,-0.06,0.06,-0.6,-10.0,-4.0,0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.019999999552965164
315.0,4.0,-0.04,0.18,-0.7,-10.0,-21.0,0.001,-0.2,-0.0004,-0.0006,-0.0006,-0.0006,1e-04,0.0,0.0,0.0,-0.0006,0.01899999938905239
31.0,9.0,0.16,0.15,-0.6,-9.0,-15.0,0.01,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.019999999552965164
-179.0,8.0,0.15,0.24,-0.3,-9.0,-21.0,-0.016,-1.3,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.017999999225139618
-363.0,1.0,0.02,0.08,-0.2,-9.0,-2.0,-0.007,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
-374.0,-10.0,-0.08,0.04,-0.2,-9.0,2.0,-0.006,-0.7,-0.0006,-0.0007,-0.0007,-0.0007,1e-04,0.0,0.0,0.0,-0.0007,0.017999999225139618
-381.0,-19.0,-0.03,0.04,-0.3,-9.0,-3.0,0.006,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
66.0,-35.0,0.26,-0.08,0.4,-9.0,10.0,0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-4.0,-29.0,0.1,0.07,1.6,-7.0,-8.0,-0.016,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
-17.0,-29.0,0.07,0.07,1.6,-7.0,-7.0,-0.016,0.2,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007,0.017999999225139618
-29.0,-29.0,0.04,0.08,1.6,-7.0,-7.0,-0.016,0.0,-0.0009,-0.0008,-0.0008,-0.0007,-0.0002,0.0,-0.0002,0.0,-0.0007,0.017000000923871994
-27.0,-30.0,-0.3,0.01,1.4,-8.0,4.0,-0.024,-0.6,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.014999999664723873
-10.0,-30.0,-0.4,-0.05,1.2,-8.0,3.0,-0.011,0.3,-0.0004,-0.0005,-0.0005,-0.0007,1e-04,0.0,0.0002,0.0,-0.0007,0.01600000075995922
224.0,-25.0,-0.26,-0.01,0.3,-9.0,3.0,0.008,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
235.0,-14.0,0.03,0.04,0.0,-9.0,-2.0,0.01,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017999999225139618
-155.0,-5.0,-0.04,0.06,0.3,-9.0,-5.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
206.0,-3.0,0.02,0.01,-0.1,-9.0,2.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-267.0,-5.0,-0.02,0.07,0.0,-9.0,-5.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-125.0,-32.0,0.02,0.01,0.0,-9.0,2.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
274.0,-26.0,0.04,-0.05,0.2,-9.0,8.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
359.0,-13.0,0.03,0.02,0.3,-9.0,2.0,-0.002,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01899999938905239
-292.0,-5.0,-0.07,0.13,0.1,-9.0,-12.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-334.0,-17.0,-0.07,0.01,0.0,-9.0,1.0,0.001,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
260.0,-24.0,0.04,-0.05,-0.2,-9.0,8.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
323.0,-17.0,0.05,0.0,-0.1,-9.0,0.0,0.0,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-178.0,2.0,-0.04,0.07,0.1,-9.0,-5.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
180.0,-2.0,0.01,0.02,0.2,-9.0,1.0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-174.0,2.0,-0.05,0.07,0.0,-9.0,-6.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
126.0,-12.0,0.01,0.02,0.3,-9.0,1.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-43.0,-8.0,-0.04,0.08,0.2,-9.0,-6.0,-0.002,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
94.0,-6.0,0.02,0.02,-0.1,-9.0,1.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-181.0,-8.0,0.01,0.08,0.0,-9.0,-6.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-144.0,-27.0,0.01,0.02,0.1,-9.0,1.0,0.0,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
205.0,-27.0,0.04,-0.1,0.2,-9.0,13.0,0.001,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
326.0,-13.0,0.03,0.03,0.3,-9.0,1.0,-0.002,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-167.0,3.0,-0.06,0.08,0.1,-9.0,-6.0,-0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-180.0,-7.0,-0.05,0.02,-0.2,-9.0,1.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
32.0,-11.0,-0.02,-0.1,-0.2,-9.0,12.0,0.002,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
168.0,10.0,0.04,0.03,0.1,-9.0,1.0,-0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-122.0,14.0,-0.01,0.08,0.2,-9.0,-7.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-105.0,3.0,0.0,0.03,0.1,-9.0,-1.0,0.0,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
-30.0,1.0,0.01,-0.08,0.1,-9.0,15.0,0.001,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-152.0,-2.0,0.08,0.08,0.3,-9.0,-7.0,0.001,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
62.0,-9.0,0.05,-0.03,0.8,-8.0,5.0,-0.006,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-33.0,-6.0,-0.11,0.04,-0.9,-10.0,-1.0,0.003,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
63.0,-6.0,0.03,-0.03,-0.9,-10.0,6.0,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-189.0,-8.0,0.21,0.1,-0.1,-9.0,-8.0,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006,0.017000000923871994
-261.0,-18.0,0.12,0.04,0.4,-9.0,-3.0,-0.005,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01600000075995922
133.0,-31.0,-0.2,-0.03,-0.5,-9.0,6.0,0.006,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
173.0,-26.0,-0.11,0.02,-0.7,-10.0,-1.0,0.006,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-161.0,-23.0,0.2,0.1,-0.2,-9.0,-9.0,-0.005,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01600000075995922
64.0,-32.0,-0.05,-0.02,0.5,-9.0,4.0,-0.004,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.017000000923871994
-6.0,-28.0,-0.2,0.05,-0.4,-9.0,-3.0,-0.002,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,0.01600000075995922
170.0,-24.0,-0.01,-0.04,-0.9,-10.0,7.0,0.009,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017000000923871994
235.0,-11.0,0.26,0.03,-0.4,-9.0,1.0,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005,0.017999999225139618
-174.0,-6.0,-0.07,0.11,0.3,-9.0,-10.0,-0.008,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
-189.0,-14.0,-0.19,-0.01,-0.1,-9.0,2.0,-0.005,0.1,-0.0006,-0.0006,-0.0006,-0.0006,1e-04,0.0,0.0,0.0,-0.0006,0.014999999664723873
34.0,-18.0,-0.14,-0.08,-0.5,-9.0,11.0,0.003,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.01600000075995922
144.0,-16.0,-0.1,-0.03,-0.7,-10.0,4.0,0.003,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.014999999664723873
253.0,-10.0,0.05,-0.04,-0.7,-10.0,7.0,0.01,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01600000075995922
309.0,-6.0,0.15,0.06,-0.6,-10.0,1.0,0.009,-1.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.017000000923871994
304.0,-2.0,0.22,0.12,-0.5,-9.0,-3.0,0.008,-1.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,0.01899999938905239
-50.0,6.0,0.09,0.18,0.1,-9.0,-17.0,-0.009,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.017000000923871994
-239.0,-5.0,-0.12,0.06,0.1,-9.0,-4.0,-0.007,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
142.0,-19.0,0.12,-0.03,-1.2,-10.0,7.0,0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,0.017999999225139618
-268.0,-19.0,0.19,0.13,0.9,-8.0,-12.0,-0.015,-0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,0.01600000075995922
-750.0,-13.0,0.01,0.07,-0.5,-6.0,-5.0,0.004,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.054999999701976776
-735.0,-31.0,0.06,-0.34,-0.5,-6.0,13.0,0.003,2.0,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.05299999937415123
-547.0,-44.0,0.09,-0.22,-0.4,-6.0,15.0,0.003,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.05000000074505806
305.0,-53.0,0.15,-0.27,0.2,-6.0,20.0,-0.001,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008,0.05900000035762787
296.0,-26.0,0.02,0.15,0.6,-5.0,-10.0,-0.005,-0.4,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.05700000002980232
278.0,-25.0,0.01,0.14,0.6,-5.0,-10.0,-0.005,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.057999998331069946
100.0,-18.0,-0.23,0.13,0.3,-6.0,-10.0,-0.011,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.05400000140070915
16.0,-17.0,-0.34,-0.1,0.0,-6.0,-3.0,-0.009,1.5,-0.0013,-0.0013,-0.0013,-0.0013,0.0,0.0,0.0,0.0,-0.0013,0.05000000074505806
139.0,-15.0,-0.31,-0.1,-0.8,-7.0,11.0,0.005,-0.5,-0.0007,-0.0008,-0.0008,-0.0008,1e-04,0.0,0.0,0.0,-0.0008,0.04899999871850014
177.0,-14.0,-0.28,-0.08,-0.9,-7.0,9.0,0.008,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,1e-04,0.0,-0.0007,0.05299999937415123
-64.0,4.0,0.34,0.13,-0.3,-6.0,-9.0,0.003,-0.2,-0.0009,-0.0008,-0.0008,-0.0006,-0.0002,0.0,-0.0003,0.0,-0.0006,0.054999999701976776
-167.0,2.0,0.31,0.29,0.1,-6.0,-15.0,-0.006,-1.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,0.04800000041723251
-260.0,-10.0,0.15,0.05,0.7,-5.0,1.0,-0.008,-1.1,-0.0011,-0.0009,-0.0009,-0.0009,-0.0003,0.0,0.0,0.0,-0.0009,0.04899999871850014
